tanggal,jenis,nama,kategori,nominal
2024-01-23,pemasukan,Pendapatan Royalti,lainnya,171127
2024-01-23,pengeluaran,Biaya Cetak Brosur,pemasaran,182977
2024-01-23,pemasukan,Pendapatan Sewa,lainnya,121612
2024-01-23,pemasukan,Penjualan Produk A,penjualan,229931
2024-01-23,pengeluaran,Pembelian Bahan Baku A,bahan baku,268473
2024-01-23,pemasukan,Pendapatan Royalti,lainnya,121602
2024-01-23,pengeluaran,Biaya Asuransi,administrasi,190793
2024-01-23,pengeluaran,Biaya Pajak,administrasi,195343
2024-01-23,pengeluaran,Pemeliharaan Mesin,pemeliharaan,192706
2024-01-23,pengeluaran,Pembelian Material D,bahan baku,250566
2024-01-23,pemasukan,Pendapatan Sewa,lainnya,199064
2024-01-23,pemasukan,Pendapatan Sewa,lainnya,172925
2024-01-24,pengeluaran,Biaya Event,pemasaran,185377
2024-01-24,pengeluaran,Biaya Notaris,administrasi,151236
2024-01-24,pengeluaran,Pembelian Material D,bahan baku,151826
2024-01-24,pengeluaran,Pembelian Material D,bahan baku,186200
2024-01-24,pengeluaran,Pemeliharaan Mesin,pemeliharaan,103282
2024-01-24,pemasukan,Penjualan Produk B,penjualan,432738
2024-01-24,pengeluaran,Gaji Karyawan,operasional,139661
2024-01-24,pemasukan,Pendapatan Sewa,lainnya,170723
2024-01-24,pemasukan,Penjualan Produk A,penjualan,422357
2024-01-24,pengeluaran,Biaya Promosi,pemasaran,113850
2024-01-24,pemasukan,Penjualan Jasa Konsultasi,penjualan,274762
2024-01-24,pengeluaran,Pemeliharaan Mesin,pemeliharaan,205681
2024-01-24,pengeluaran,Biaya Promosi,pemasaran,292733
2024-01-24,pengeluaran,Pemeliharaan Gedung,pemeliharaan,143962
2024-01-24,pengeluaran,Biaya Pajak,administrasi,145491
2024-01-24,pengeluaran,Pembelian Komponen C,bahan baku,181376
2024-01-24,pengeluaran,Biaya Transportasi,operasional,131097
2024-01-24,pengeluaran,Gaji Karyawan,operasional,133021
2024-01-24,pengeluaran,Biaya Cetak Brosur,pemasaran,234143
2024-01-24,pemasukan,Penjualan Produk A,penjualan,286323
2024-01-24,pemasukan,Penjualan Produk C,penjualan,81683
2024-01-24,pemasukan,Penjualan Produk B,penjualan,324238
2024-01-24,pemasukan,Penjualan Layanan Teknis,penjualan,128688
2024-01-25,pemasukan,Pendapatan Royalti,lainnya,151954
2024-01-25,pemasukan,Penjualan Produk A,penjualan,343469
2024-01-25,pengeluaran,Biaya Asuransi,administrasi,130447
2024-01-25,pengeluaran,Biaya Promosi,pemasaran,245085
2024-01-25,pengeluaran,Biaya Pajak,administrasi,58617
2024-01-25,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,122448
2024-01-25,pemasukan,Penjualan Produk A,penjualan,446536
2024-01-25,pemasukan,Penjualan Produk A,penjualan,477771
2024-01-25,pengeluaran,Biaya Listrik,operasional,123117
2024-01-25,pemasukan,Pendapatan Komisi,lainnya,182230
2024-01-25,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,189283
2024-01-25,pemasukan,Pendapatan Royalti,lainnya,136876
2024-01-25,pemasukan,Penjualan Jasa Konsultasi,penjualan,315062
2024-01-25,pemasukan,Pendapatan Royalti,lainnya,159186
2024-01-25,pemasukan,Penjualan Layanan Teknis,penjualan,486827
2024-01-25,pengeluaran,Pembelian Material D,bahan baku,242414
2024-01-25,pemasukan,Pendapatan Sewa,lainnya,108464
2024-01-26,pemasukan,Penjualan Layanan Teknis,penjualan,460376
2024-01-26,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,228207
2024-01-26,pemasukan,Penjualan Produk B,penjualan,438137
2024-01-26,pemasukan,Penjualan Layanan Teknis,penjualan,460021
2024-01-26,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,119969
2024-01-26,pemasukan,Pendapatan Royalti,lainnya,130416
2024-01-26,pemasukan,Penjualan Produk A,penjualan,105035
2024-01-26,pengeluaran,Pembelian Bahan Baku A,bahan baku,195732
2024-01-26,pengeluaran,Biaya Cetak Brosur,pemasaran,220131
2024-01-26,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,116638
2024-01-26,pengeluaran,Biaya Legal,administrasi,101876
2024-01-26,pengeluaran,Pemeliharaan Mesin,pemeliharaan,219531
2024-01-26,pengeluaran,Biaya Internet,operasional,143885
2024-01-26,pengeluaran,Biaya Event,pemasaran,173489
2024-01-26,pemasukan,Pendapatan Sewa,lainnya,167663
2024-01-26,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,274194
2024-01-26,pemasukan,Pendapatan Royalti,lainnya,147456
2024-01-26,pengeluaran,Pemeliharaan Gedung,pemeliharaan,118593
2024-01-27,pengeluaran,Pembelian Bahan Baku A,bahan baku,298196
2024-01-27,pemasukan,Pendapatan Komisi,lainnya,119165
2024-01-27,pemasukan,Penjualan Produk A,penjualan,388575
2024-01-27,pemasukan,Pendapatan Komisi,lainnya,197921
2024-01-27,pemasukan,Penjualan Produk C,penjualan,57110
2024-01-27,pengeluaran,Biaya Cetak Brosur,pemasaran,168089
2024-01-27,pengeluaran,Biaya Administrasi,administrasi,191531
2024-01-27,pemasukan,Penjualan Produk A,penjualan,176821
2024-01-27,pemasukan,Penjualan Produk A,penjualan,301999
2024-01-27,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,278488
2024-01-27,pemasukan,Pendapatan Royalti,lainnya,199370
2024-01-27,pemasukan,Pendapatan Sewa,lainnya,122871
2024-01-27,pengeluaran,Biaya Listrik,operasional,128817
2024-01-27,pengeluaran,Biaya Legal,administrasi,163508
2024-01-27,pengeluaran,Pembelian Material D,bahan baku,105941
2024-01-27,pemasukan,Penjualan Jasa Konsultasi,penjualan,385796
2024-01-27,pengeluaran,Pemeliharaan Mesin,pemeliharaan,198933
2024-01-27,pemasukan,Pendapatan Komisi,lainnya,177420
2024-01-27,pemasukan,Pendapatan Sewa,lainnya,125716
2024-01-27,pemasukan,Pendapatan Royalti,lainnya,129167
2024-01-27,pengeluaran,Biaya Cetak Brosur,pemasaran,101073
2024-01-27,pengeluaran,Biaya Promosi,pemasaran,226041
2024-01-28,pemasukan,Pendapatan Royalti,lainnya,105433
2024-01-28,pengeluaran,Biaya Internet,operasional,146060
2024-01-28,pengeluaran,Pembelian Material D,bahan baku,231782
2024-01-28,pengeluaran,Biaya Cetak Brosur,pemasaran,247636
2024-01-28,pemasukan,Penjualan Produk C,penjualan,250090
2024-01-28,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,253101
2024-01-28,pemasukan,Penjualan Produk C,penjualan,112659
2024-01-28,pengeluaran,Biaya Air,operasional,123276
2024-01-28,pengeluaran,Pembelian Komponen C,bahan baku,263407
2024-01-28,pemasukan,Penjualan Produk A,penjualan,307835
2024-01-28,pengeluaran,Gaji Karyawan,operasional,146389
2024-01-28,pemasukan,Penjualan Produk A,penjualan,99221
2024-01-28,pengeluaran,Pembelian Komponen C,bahan baku,226112
2024-01-28,pengeluaran,Biaya Asuransi,administrasi,160057
2024-01-28,pemasukan,Penjualan Jasa Konsultasi,penjualan,131724
2024-01-28,pemasukan,Pendapatan Royalti,lainnya,115236
2024-01-28,pemasukan,Penjualan Layanan Teknis,penjualan,313445
2024-01-28,pengeluaran,Biaya Event,pemasaran,293500
2024-01-28,pengeluaran,Biaya Pajak,administrasi,84879
2024-01-28,pengeluaran,Gaji Karyawan,operasional,139981
2024-01-28,pemasukan,Penjualan Layanan Teknis,penjualan,340032
2024-01-28,pengeluaran,Biaya Pajak,administrasi,140016
2024-01-28,pemasukan,Penjualan Layanan Teknis,penjualan,229364
2024-01-28,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,162056
2024-01-28,pemasukan,Penjualan Produk C,penjualan,175183
2024-01-29,pemasukan,Pendapatan Royalti,lainnya,192176
2024-01-29,pemasukan,Pendapatan Royalti,lainnya,133648
2024-01-29,pengeluaran,Pembelian Bahan Baku A,bahan baku,218638
2024-01-29,pemasukan,Pendapatan Royalti,lainnya,177326
2024-01-29,pemasukan,Penjualan Produk C,penjualan,417844
2024-01-29,pemasukan,Pendapatan Sewa,lainnya,124965
2024-01-29,pemasukan,Pendapatan Royalti,lainnya,193284
2024-01-29,pengeluaran,Biaya Listrik,operasional,136052
2024-01-29,pemasukan,Penjualan Produk A,penjualan,232318
2024-01-29,pengeluaran,Biaya Notaris,administrasi,78634
2024-01-29,pemasukan,Pendapatan Sewa,lainnya,161365
2024-01-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,213618
2024-01-29,pemasukan,Penjualan Produk A,penjualan,275537
2024-01-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,181052
2024-01-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,166241
2024-01-30,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,118108
2024-01-30,pemasukan,Penjualan Layanan Teknis,penjualan,450323
2024-01-30,pengeluaran,Biaya Cetak Brosur,pemasaran,211025
2024-01-30,pemasukan,Penjualan Produk C,penjualan,415027
2024-01-30,pemasukan,Penjualan Layanan Teknis,penjualan,184821
2024-01-30,pengeluaran,Biaya Cetak Brosur,pemasaran,196334
2024-01-30,pengeluaran,Biaya Air,operasional,131918
2024-01-30,pengeluaran,Biaya Legal,administrasi,80173
2024-01-30,pemasukan,Pendapatan Sewa,lainnya,181833
2024-01-30,pengeluaran,Pembelian Material D,bahan baku,122934
2024-01-30,pemasukan,Penjualan Produk B,penjualan,87474
2024-01-30,pengeluaran,Biaya Notaris,administrasi,136698
2024-01-30,pengeluaran,Biaya Promosi,pemasaran,259762
2024-01-30,pemasukan,Penjualan Layanan Teknis,penjualan,290436
2024-01-30,pengeluaran,Biaya Digital Marketing,pemasaran,236461
2024-01-30,pengeluaran,Biaya Telepon,operasional,133653
2024-01-30,pemasukan,Penjualan Jasa Konsultasi,penjualan,476767
2024-01-30,pengeluaran,Biaya Promosi,pemasaran,216016
2024-01-30,pemasukan,Pendapatan Komisi,lainnya,107496
2024-01-30,pengeluaran,Biaya Pajak,administrasi,122106
2024-01-30,pengeluaran,Biaya Transportasi,operasional,127038
2024-01-30,pemasukan,Pendapatan Sewa,lainnya,189347
2024-01-30,pemasukan,Penjualan Produk C,penjualan,489620
2024-01-30,pemasukan,Penjualan Produk B,penjualan,169229
2024-01-30,pengeluaran,Biaya Iklan,pemasaran,196318
2024-01-30,pengeluaran,Biaya Air,operasional,132977
2024-01-30,pengeluaran,Biaya Transportasi,operasional,109410
2024-01-30,pemasukan,Pendapatan Komisi,lainnya,192807
2024-01-31,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,128941
2024-01-31,pemasukan,Penjualan Produk B,penjualan,286173
2024-01-31,pemasukan,Penjualan Produk B,penjualan,66388
2024-01-31,pengeluaran,Biaya Asuransi,administrasi,133897
2024-01-31,pengeluaran,Biaya Air,operasional,144907
2024-01-31,pemasukan,Pendapatan Komisi,lainnya,138006
2024-01-31,pengeluaran,Biaya Iklan,pemasaran,249984
2024-01-31,pengeluaran,Biaya Administrasi,administrasi,144972
2024-01-31,pengeluaran,Pembelian Material D,bahan baku,154446
2024-01-31,pengeluaran,Biaya Notaris,administrasi,189665
2024-01-31,pemasukan,Pendapatan Komisi,lainnya,105277
2024-01-31,pengeluaran,Biaya Administrasi,administrasi,63926
2024-01-31,pengeluaran,Biaya Listrik,operasional,123957
2024-01-31,pemasukan,Pendapatan Sewa,lainnya,124536
2024-01-31,pemasukan,Penjualan Produk A,penjualan,486351
2024-01-31,pemasukan,Pendapatan Komisi,lainnya,163368
2024-01-31,pengeluaran,Biaya Administrasi,administrasi,180485
2024-01-31,pengeluaran,Biaya Digital Marketing,pemasaran,154087
2024-01-31,pemasukan,Pendapatan Royalti,lainnya,105943
2024-01-31,pemasukan,Penjualan Jasa Konsultasi,penjualan,167935
2024-01-31,pemasukan,Pendapatan Komisi,lainnya,175971
2024-01-31,pengeluaran,Pembelian Material D,bahan baku,224986
2024-01-31,pengeluaran,Pembelian Bahan Baku A,bahan baku,153253
2024-01-31,pemasukan,Pendapatan Royalti,lainnya,141240
2024-02-01,pemasukan,Penjualan Jasa Konsultasi,penjualan,218789
2024-02-01,pemasukan,Pendapatan Sewa,lainnya,104965
2024-02-01,pengeluaran,Biaya Internet,operasional,130529
2024-02-01,pemasukan,Pendapatan Royalti,lainnya,177592
2024-02-01,pengeluaran,Pembelian Bahan Baku B,bahan baku,158046
2024-02-01,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,291594
2024-02-01,pemasukan,Penjualan Produk B,penjualan,441304
2024-02-01,pemasukan,Penjualan Jasa Konsultasi,penjualan,172150
2024-02-01,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,241363
2024-02-01,pengeluaran,Biaya Internet,operasional,125432
2024-02-01,pemasukan,Pendapatan Komisi,lainnya,150235
2024-02-01,pengeluaran,Pemeliharaan Mesin,pemeliharaan,138616
2024-02-01,pengeluaran,Biaya Legal,administrasi,148028
2024-02-01,pengeluaran,Biaya Transportasi,operasional,108206
2024-02-01,pengeluaran,Biaya Legal,administrasi,79426
2024-02-01,pemasukan,Penjualan Jasa Konsultasi,penjualan,223420
2024-02-01,pemasukan,Pendapatan Royalti,lainnya,120444
2024-02-01,pengeluaran,Biaya Asuransi,administrasi,110389
2024-02-01,pemasukan,Pendapatan Komisi,lainnya,192131
2024-02-01,pemasukan,Pendapatan Sewa,lainnya,124885
2024-02-01,pengeluaran,Gaji Karyawan,operasional,145949
2024-02-01,pemasukan,Pendapatan Komisi,lainnya,121354
2024-02-02,pengeluaran,Biaya Legal,administrasi,115663
2024-02-02,pemasukan,Pendapatan Komisi,lainnya,179289
2024-02-02,pemasukan,Penjualan Produk A,penjualan,265121
2024-02-02,pengeluaran,Pembelian Bahan Baku A,bahan baku,142085
2024-02-02,pemasukan,Penjualan Layanan Teknis,penjualan,207343
2024-02-02,pengeluaran,Biaya Promosi,pemasaran,266423
2024-02-02,pengeluaran,Biaya Event,pemasaran,174767
2024-02-02,pemasukan,Pendapatan Royalti,lainnya,181198
2024-02-02,pemasukan,Penjualan Produk A,penjualan,457482
2024-02-02,pengeluaran,Pembelian Bahan Baku B,bahan baku,186403
2024-02-02,pemasukan,Penjualan Jasa Konsultasi,penjualan,105148
2024-02-02,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,123958
2024-02-02,pengeluaran,Pembelian Komponen C,bahan baku,196328
2024-02-02,pengeluaran,Biaya Iklan,pemasaran,136930
2024-02-02,pemasukan,Penjualan Produk C,penjualan,165141
2024-02-02,pemasukan,Penjualan Layanan Teknis,penjualan,438147
2024-02-02,pengeluaran,Pemeliharaan Gedung,pemeliharaan,185606
2024-02-02,pemasukan,Penjualan Layanan Teknis,penjualan,171599
2024-02-02,pemasukan,Pendapatan Komisi,lainnya,114411
2024-02-02,pemasukan,Pendapatan Komisi,lainnya,163151
2024-02-03,pemasukan,Pendapatan Sewa,lainnya,179371
2024-02-03,pengeluaran,Biaya Transportasi,operasional,139738
2024-02-03,pemasukan,Penjualan Jasa Konsultasi,penjualan,280607
2024-02-03,pemasukan,Pendapatan Komisi,lainnya,130898
2024-02-03,pengeluaran,Pemeliharaan Gedung,pemeliharaan,261090
2024-02-03,pemasukan,Pendapatan Komisi,lainnya,123754
2024-02-03,pemasukan,Penjualan Jasa Konsultasi,penjualan,284713
2024-02-03,pemasukan,Pendapatan Komisi,lainnya,198289
2024-02-03,pengeluaran,Biaya Digital Marketing,pemasaran,188027
2024-02-03,pemasukan,Pendapatan Royalti,lainnya,127045
2024-02-03,pemasukan,Penjualan Produk C,penjualan,398849
2024-02-03,pemasukan,Pendapatan Sewa,lainnya,110867
2024-02-03,pemasukan,Pendapatan Komisi,lainnya,160018
2024-02-03,pemasukan,Pendapatan Royalti,lainnya,141808
2024-02-03,pemasukan,Pendapatan Sewa,lainnya,127514
2024-02-03,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,144445
2024-02-03,pengeluaran,Biaya Cetak Brosur,pemasaran,156575
2024-02-03,pengeluaran,Pembelian Komponen C,bahan baku,186480
2024-02-03,pengeluaran,Pembelian Bahan Baku A,bahan baku,101489
2024-02-03,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,218277
2024-02-04,pengeluaran,Pembelian Material D,bahan baku,285669
2024-02-04,pemasukan,Penjualan Jasa Konsultasi,penjualan,363363
2024-02-04,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,230124
2024-02-04,pemasukan,Penjualan Produk C,penjualan,232436
2024-02-04,pengeluaran,Biaya Promosi,pemasaran,149595
2024-02-04,pengeluaran,Biaya Digital Marketing,pemasaran,127850
2024-02-04,pemasukan,Penjualan Produk B,penjualan,405247
2024-02-04,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,253250
2024-02-04,pemasukan,Pendapatan Royalti,lainnya,103257
2024-02-04,pemasukan,Penjualan Produk C,penjualan,250302
2024-02-04,pemasukan,Penjualan Jasa Konsultasi,penjualan,208161
2024-02-04,pengeluaran,Biaya Pajak,administrasi,176450
2024-02-04,pemasukan,Penjualan Jasa Konsultasi,penjualan,148054
2024-02-04,pengeluaran,Pemeliharaan Gedung,pemeliharaan,280696
2024-02-04,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,263780
2024-02-04,pengeluaran,Biaya Legal,administrasi,108592
2024-02-04,pengeluaran,Pemeliharaan Mesin,pemeliharaan,185746
2024-02-04,pengeluaran,Biaya Internet,operasional,145189
2024-02-05,pengeluaran,Pembelian Bahan Baku A,bahan baku,136975
2024-02-05,pengeluaran,Pembelian Bahan Baku A,bahan baku,264556
2024-02-05,pengeluaran,Biaya Air,operasional,124147
2024-02-05,pemasukan,Pendapatan Royalti,lainnya,195945
2024-02-05,pengeluaran,Pemeliharaan Gedung,pemeliharaan,293686
2024-02-05,pengeluaran,Biaya Administrasi,administrasi,95619
2024-02-05,pengeluaran,Biaya Internet,operasional,118095
2024-02-05,pengeluaran,Biaya Telepon,operasional,138271
2024-02-05,pengeluaran,Biaya Air,operasional,126292
2024-02-05,pemasukan,Pendapatan Sewa,lainnya,174648
2024-02-05,pengeluaran,Biaya Event,pemasaran,232962
2024-02-05,pengeluaran,Biaya Event,pemasaran,161269
2024-02-05,pemasukan,Penjualan Jasa Konsultasi,penjualan,154446
2024-02-05,pengeluaran,Biaya Telepon,operasional,107096
2024-02-05,pengeluaran,Pemeliharaan Mesin,pemeliharaan,147786
2024-02-05,pengeluaran,Pembelian Bahan Baku A,bahan baku,266908
2024-02-05,pengeluaran,Biaya Digital Marketing,pemasaran,123237
2024-02-05,pemasukan,Penjualan Produk B,penjualan,237239
2024-02-06,pengeluaran,Biaya Digital Marketing,pemasaran,207536
2024-02-06,pengeluaran,Biaya Administrasi,administrasi,192161
2024-02-06,pengeluaran,Pembelian Bahan Baku B,bahan baku,172183
2024-02-06,pengeluaran,Biaya Iklan,pemasaran,246787
2024-02-06,pengeluaran,Pembelian Komponen C,bahan baku,203462
2024-02-06,pemasukan,Penjualan Layanan Teknis,penjualan,201727
2024-02-06,pemasukan,Penjualan Produk A,penjualan,242342
2024-02-06,pengeluaran,Biaya Administrasi,administrasi,164457
2024-02-06,pengeluaran,Biaya Listrik,operasional,147482
2024-02-06,pemasukan,Penjualan Produk A,penjualan,87323
2024-02-06,pemasukan,Penjualan Produk C,penjualan,293300
2024-02-06,pengeluaran,Biaya Internet,operasional,118082
2024-02-06,pemasukan,Pendapatan Royalti,lainnya,133095
2024-02-06,pengeluaran,Pembelian Bahan Baku B,bahan baku,268292
2024-02-06,pemasukan,Pendapatan Komisi,lainnya,135068
2024-02-06,pengeluaran,Biaya Internet,operasional,143159
2024-02-06,pemasukan,Pendapatan Komisi,lainnya,171351
2024-02-06,pengeluaran,Biaya Pajak,administrasi,171920
2024-02-07,pengeluaran,Biaya Asuransi,administrasi,56352
2024-02-07,pemasukan,Penjualan Produk A,penjualan,190999
2024-02-07,pemasukan,Pendapatan Komisi,lainnya,134622
2024-02-07,pengeluaran,Pemeliharaan Mesin,pemeliharaan,276276
2024-02-07,pengeluaran,Gaji Karyawan,operasional,133413
2024-02-07,pemasukan,Pendapatan Sewa,lainnya,198484
2024-02-07,pengeluaran,Biaya Administrasi,administrasi,73903
2024-02-07,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,113302
2024-02-07,pemasukan,Penjualan Produk A,penjualan,333290
2024-02-07,pengeluaran,Biaya Notaris,administrasi,174168
2024-02-07,pemasukan,Pendapatan Royalti,lainnya,198643
2024-02-07,pengeluaran,Biaya Telepon,operasional,115162
2024-02-07,pemasukan,Penjualan Layanan Teknis,penjualan,226510
2024-02-07,pengeluaran,Biaya Notaris,administrasi,190940
2024-02-07,pengeluaran,Biaya Transportasi,operasional,113424
2024-02-07,pemasukan,Penjualan Produk C,penjualan,342504
2024-02-07,pemasukan,Pendapatan Sewa,lainnya,195057
2024-02-07,pengeluaran,Biaya Promosi,pemasaran,233705
2024-02-07,pemasukan,Pendapatan Sewa,lainnya,133144
2024-02-08,pemasukan,Pendapatan Komisi,lainnya,180409
2024-02-08,pengeluaran,Biaya Air,operasional,114716
2024-02-08,pengeluaran,Pembelian Komponen C,bahan baku,105823
2024-02-08,pengeluaran,Biaya Digital Marketing,pemasaran,100277
2024-02-08,pengeluaran,Biaya Legal,administrasi,183209
2024-02-08,pemasukan,Pendapatan Royalti,lainnya,155696
2024-02-08,pemasukan,Penjualan Produk B,penjualan,353688
2024-02-08,pengeluaran,Biaya Air,operasional,143051
2024-02-08,pengeluaran,Biaya Transportasi,operasional,113647
2024-02-08,pemasukan,Pendapatan Komisi,lainnya,198766
2024-02-08,pengeluaran,Biaya Cetak Brosur,pemasaran,290144
2024-02-08,pengeluaran,Biaya Transportasi,operasional,136348
2024-02-08,pengeluaran,Pemeliharaan Gedung,pemeliharaan,225782
2024-02-08,pengeluaran,Biaya Legal,administrasi,71510
2024-02-08,pengeluaran,Pembelian Material D,bahan baku,219365
2024-02-08,pengeluaran,Pembelian Bahan Baku B,bahan baku,120414
2024-02-08,pengeluaran,Biaya Iklan,pemasaran,140835
2024-02-08,pemasukan,Pendapatan Komisi,lainnya,186075
2024-02-09,pemasukan,Pendapatan Komisi,lainnya,139449
2024-02-09,pengeluaran,Biaya Administrasi,administrasi,75547
2024-02-09,pemasukan,Penjualan Produk B,penjualan,479212
2024-02-09,pemasukan,Pendapatan Komisi,lainnya,123655
2024-02-09,pemasukan,Pendapatan Sewa,lainnya,141254
2024-02-09,pengeluaran,Biaya Internet,operasional,120391
2024-02-09,pemasukan,Penjualan Produk B,penjualan,416603
2024-02-09,pemasukan,Penjualan Produk B,penjualan,355833
2024-02-09,pengeluaran,Pembelian Material D,bahan baku,187058
2024-02-09,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,132699
2024-02-09,pengeluaran,Biaya Cetak Brosur,pemasaran,235455
2024-02-09,pemasukan,Penjualan Produk B,penjualan,464768
2024-02-09,pengeluaran,Pembelian Bahan Baku B,bahan baku,212788
